project_id,source_type,published_at,title,url,raw_department_name,cause_bucket,evidence
232,press_release,2025-09-05,令和8年度佐賀県公立学校教員採用選考試験の結果についてお知らせします,https://www.pref.saga.lg.jp/kiji003115705/index.html,,needs_reingest_inline_person,"令和7年(2025年)9月5日 教職員課 小中学校人事担当 ・県立学校人事担当 担当者 平石、増井 内線 3234,3237 直通 952-25-7212"
58,proposal,2025-09-05,【質問回答】令和7年度佐賀県医療費等分析事業業務委託に係るプロポーザルの質問への回答を掲載します,https://www.pref.saga.lg.jp/kiji003115708/index.html,,result_or_answer_page_without_contact,【質問回答】令和7年度佐賀県医療費等分析事業業務委託に係るプロポーザルの質問への回答を掲載します
233,press_release,2025-09-04,令和7年度障害者を対象とする佐賀県職員採用選考(第2回) を実施します,https://www.pref.saga.lg.jp/kiji003115688/index.html,,needs_reingest_inline_person,令和7年9月4日 人事委員会事務局 人材確保担当 担当者 坂本、田中 内線 3518、3516 直通 952-25-7295 E-mail: saiyou@pref.saga.lg.jp
142,proposal,2025-08-21,令和7年度養殖情報管理のDX化及び情報を用いた飼育管理の高度化業務委託に係るプロポーザル審査結果について,https://www.pref.saga.lg.jp/kiji003115588/index.html,,result_or_answer_page_without_contact,令和7年度養殖情報管理のDX化及び情報を用いた飼育管理の高度化業務委託に係るプロポーザル審査結果について
750,proposal,2025-08-20,自動車産業関連展示会ブース装飾等業務委託に係るプロポーザルを実施します,https://www.pref.saga.lg.jp/kiji003115411/index.html,,needs_reingest_inline_person,3 手続等に関する事項 (1) 担当課 佐賀県産業労働部 ものづくり産業課 郵便番号840-8570 佐賀県佐賀市城内1丁目1番59 号 電話番号 0952-25-7421 ファックス番号 0952-25-7282
143,proposal,2025-08-15,【質問回答書】「佐賀県総務事務(年末調整及び認定事務関連業務)に係る労働者派遣業務」の条件付1般競争入札,https://www.pref.saga.lg.jp/kiji003115422/index.html,佐賀県出納局総務事務センター 給与・報酬担当,source_has_department_only,お問い合わせ先 佐賀県出納局総務事務センター 給与・報酬担当 電話 952-25-7089 FAX 952-25-7523 E-mail soumujimu@pref.saga.lg.jp
144,proposal,2025-08-14,「山の博覧会」(仮称)コンセプト等の作成支援業務委託に係るプロポーザルの結果をお知らせします,https://www.pref.saga.lg.jp/kiji003113360/index.html,,result_or_answer_page_without_contact,「山の博覧会」(仮称)コンセプト等の作成支援業務委託に係るプロポーザルの結果をお知らせします
236,press_release,2025-08-12,第21回佐賀県渇水対策連絡会を中止します,https://www.pref.saga.lg.jp/kiji003115383/index.html,,needs_reingest_explicit_person,担当者 帆足、岸川、廣田 内線 2822 直通 952-25-7183 E-mail kasensabou@pref.saga.lg.jp 第21回佐賀県渇水対策連絡会を中止します
751,proposal,2025-08-08,【質問への回答】令和7年度男女共同参画社会づくりのための県民意識調査業務委託に係る公募型プロポーザルに関する質問について,https://www.pref.saga.lg.jp/kiji003115166/index.html,,result_or_answer_page_without_contact,【質問への回答】令和7年度男女共同参画社会づくりのための県民意識調査業務委託に係る公募型プロポーザルに関する質問について
239,press_release,2025-08-08,SSPフレッシュシリーズ2025のキャッチコピーを募集します,https://www.pref.saga.lg.jp/kiji003115204/index.html,,needs_reingest_explicit_person,担当者 平間、田中 内線:1970、1996 直通:952-25-7345 E-mail:
238,press_release,2025-08-08,第21回佐賀県渇水対策連絡会を開催します,https://www.pref.saga.lg.jp/kiji003115209/index.html,,needs_reingest_explicit_person,担当者 廣田健1郎 内線 2822 直通 952-25-7183 E-mail kasensabou@pref.saga.lg.jp 第21回佐賀県渇水対策連絡会を開催します
237,press_release,2025-08-07,王座奪還プロジェクト 令和7年度佐賀県中学軟式野球選抜チーム発足式を開催します,https://www.pref.saga.lg.jp/kiji003115237/index.html,,needs_reingest_inline_person,令和7年8月7日 アスリート育成支援チーム 育成支援担当 担当者 山田、峯、山村 内線 2708 直通 952-25-7528 E-mail athlete-shien@pref.saga.lg.jp
39,press_release,2025-08-07,DXスキル向上につながる学びを支える土台・人づくりに係る業務委託の企画提案競技(企画コンペ方式)の審査結果をお知らせします,https://www.pref.saga.lg.jp/kiji003115498/index.html,,result_or_answer_page_without_contact,DXスキル向上につながる学びを支える土台・人づくりに係る業務委託の企画提案競技(企画コンペ方式)の審査結果をお知らせします
240,press_release,2025-08-06,令和8年度佐賀県公立学校教員採用選考試験(秋選考)を実施します,https://www.pref.saga.lg.jp/kiji003115187/index.html,,needs_reingest_inline_person,"令和7(2025年)8月6日 教職員課 小中学校人事担当 ・県立学校人事担当 担当者 平石、増井 内線 3234,3237"
27,proposal,2025-08-06,条件付一般競争入札取扱基準(建設工事)(令和7年7月30日1部改正),https://www.pref.saga.lg.jp/kiji003115142/index.html,,no_contact_section_detected,"条件付一般競争入札取扱基準(建設工事)(令和7年7月30日1部改正) / 最終更新日: / 2025年8月6日 / 『条件付一般競争入札取扱基準(建設工事)』を1部改正しました。 / 令和7年7月30日から施行し、施行日以後に公告する入札から適用します。 / 1部改正後の取扱基準については、添付ファイルをご覧ください。 / 【改正内容】 / 「試行により行う自己採点型の総合評価落札方式」に「設計価格2,5000000円以上6,10000円未満の橋梁補修工事」を追加する。"
140,proposal,2025-08-05,全国都市緑化佐賀フェア(仮称)基本計画策定業務委託の委託に係る公募型プロポーザルの結果をお知らせします,https://www.pref.saga.lg.jp/kiji003115736/index.html,,result_or_answer_page_without_contact,全国都市緑化佐賀フェア(仮称)基本計画策定業務委託の委託に係る公募型プロポーザルの結果をお知らせします
146,proposal,2025-07-31,介護の仕事体験事業及び「介護の日」記念事業の実施業務委託に係る企画コンペの審査結果をお知らせします,https://www.pref.saga.lg.jp/kiji003115080/index.html,,result_or_answer_page_without_contact,介護の仕事体験事業及び「介護の日」記念事業の実施業務委託に係る企画コンペの審査結果をお知らせします
145,proposal,2025-07-31,カスタマーハラスメント等対策推進事業広報委託業務に係る企画コンペの審査結果をお知らせします,https://www.pref.saga.lg.jp/kiji003115093/index.html,,result_or_answer_page_without_contact,カスタマーハラスメント等対策推進事業広報委託業務に係る企画コンペの審査結果をお知らせします
752,proposal,2025-07-30,令和7年度森川海人っプロジェクト広報業務委託に係る企画提案競技(プロポーザル方式)の結果をお知らせします。,https://www.pref.saga.lg.jp/kiji003115068/index.html,,result_or_answer_page_without_contact,令和7年度森川海人っプロジェクト広報業務委託に係る企画提案競技(プロポーザル方式)の結果をお知らせします。
241,press_release,2025-07-28,山口知事が台湾の関係機関を訪問しました,https://www.pref.saga.lg.jp/kiji003115024/index.html,,needs_reingest_inline_person,令和7年7月29日 地域交流部 空港課 担当者 青山 内線:1441 TEL:952-25-7104 E-mail:kuukou@pref.saga.lg.jp
60,proposal,2025-07-28,【入札結果】佐賀道路建設に伴う文化財調査に係る出土遺物実測等業務委託,https://www.pref.saga.lg.jp/kiji003115017/index.html,,result_or_answer_page_without_contact,【入札結果】佐賀道路建設に伴う文化財調査に係る出土遺物実測等業務委託
242,press_release,2025-07-25,令和8年度佐賀県立高等学校生徒募集定員についてお知らせします,https://www.pref.saga.lg.jp/kiji003114997/index.html,,needs_reingest_explicit_person,担当者 亀﨑、大島 内 線 3412、3400 直 通 952-25-7476 E-mail :
235,press_release,2025-07-25,Harajuku Festival佐賀公演を盛り上げよう!フォトスポットを巡る「原宿フェス☆推し活ラリー」を開催します,https://www.pref.saga.lg.jp/kiji003114987/index.html,,needs_reingest_explicit_person,担当者 宮原、幸野 内線 1755、1756 直通 952-25-7620 E-mail convention-t@pref.saga.lg.jp
243,press_release,2025-07-22,新たに寄贈を受けた江藤新平所用ピストルを初公開します,https://www.pref.saga.lg.jp/kiji003114931/index.html,,needs_reingest_explicit_person,担当者 秋山 直通 952-41-7550 E-mail: rekishikan@pref.saga.lg.jp 新たに寄贈を受けた江藤新平所用ピストルを初公開します
149,proposal,2025-07-17,令和7年度外国人介護人材受入セミナー等実施業務委託に係る企画コンペの審査結果をお知らせします,https://www.pref.saga.lg.jp/kiji003114907/index.html,,result_or_answer_page_without_contact,令和7年度外国人介護人材受入セミナー等実施業務委託に係る企画コンペの審査結果をお知らせします
148,proposal,2025-07-17,令和7年度外国人介護人材日本語学習等支援事業実施業務委託に係る企画コンペの審査結果をお知らせします,https://www.pref.saga.lg.jp/kiji003114898/index.html,,result_or_answer_page_without_contact,令和7年度外国人介護人材日本語学習等支援事業実施業務委託に係る企画コンペの審査結果をお知らせします
754,proposal,2025-07-16,「デジタル実証フィールドさが」情報発信業務委託に係るプロポーザル審査結果について,https://www.pref.saga.lg.jp/kiji003115005/index.html,,result_or_answer_page_without_contact,「デジタル実証フィールドさが」情報発信業務委託に係るプロポーザル審査結果について
753,proposal,2025-07-16,令和7年度「森川海人っフェス!」企画・運営業務委託に係る(企画コンペ方式)の結果をお知らせします。,https://www.pref.saga.lg.jp/kiji003114857/index.html,,result_or_answer_page_without_contact,令和7年度「森川海人っフェス!」企画・運営業務委託に係る(企画コンペ方式)の結果をお知らせします。
245,press_release,2025-07-15,~働く人の想いを見える化し、働きやすい職場を目指す企業を応援!~ ウェルビーイング経営推進セミナーを開催します,https://www.pref.saga.lg.jp/kiji003114752/index.html,佐賀県 産業人材課,needs_reingest_inline_person,令和7年7月16日 産業人材課 人材活躍推進担当 担当者 稲富、窪薗 内線 2184 直通 952-25-7100 E-mail sangyoujinzai@pref.saga.lg.jp
61,proposal,2025-07-15,「令和7年度 衛星データの活用可能性実証事業」業務委託契約を締結しました(プロポーザル),https://www.pref.saga.lg.jp/kiji003115091/index.html,,no_contact_section_detected,「令和7年度 衛星データの活用可能性実証事業」業務委託契約を締結しました(プロポーザル) / 最終更新日: / 2025年7月15日 / 「令和7年度 衛星データの活用可能性実証事業」業務委託契約を締結しました(プロポーザル) / 企画提案競技(プロポーザル方式)の結果は下記のとおりです。 / 1 業務名 / 「令和7年度 衛星データの活用可能性実証事業」業務 / 2 契約の相手先
246,press_release,2025-07-14,人間国宝・井上萬2様の訃報を受けて知事コメントを発表します,https://www.pref.saga.lg.jp/kiji003114820/index.html,,needs_reingest_inline_person,令和7年7月14日 文化課 芸術担当 担当者 古賀 内線 1920 直通 952-25-7236 E-mail culture_art@pref.saga.lg.jp
247,press_release,2025-07-12,第27回参議院議員通常選挙の投票日を明後日に控えての佐賀県選挙管理委員会委員長の談話を発表します,https://www.pref.saga.lg.jp/kiji003114786/index.html,,needs_reingest_explicit_person,担当者 竹村、林 内線1331、1346直通 952-25-7025 E-mail:senkyokanrii@pref.saga.lg.jp 第27回参議院議員通常選挙の投票日を明後日に控えての佐賀県選挙管理委員会委員長の談話を発表します
755,proposal,2025-07-11,【質問への回答]「ふる郷の木づかいプロジェクト」イベント開催業務委託に係る企画コンペに関する質問への回答について,https://www.pref.saga.lg.jp/kiji003114767/index.html,,result_or_answer_page_without_contact,【質問への回答]「ふる郷の木づかいプロジェクト」イベント開催業務委託に係る企画コンペに関する質問への回答について
151,proposal,2025-07-09,空き家利活用推進事業業務委託に係る企画コンペの審査結果について,https://www.pref.saga.lg.jp/kiji003114565/index.html,,result_or_answer_page_without_contact,空き家利活用推進事業業務委託に係る企画コンペの審査結果について
105,press_release,2025-07-09,県政へのご意見,https://www.pref.saga.lg.jp/kiji003913/index.html,県政へのご意見,no_contact_section_detected,県政へのご意見 / 最終更新日: / 2025年7月9日 / 現在、多くの新型コロナウィルス感染症に関するご意見をいただいています。 / 県では、感染症法上の位置づけが5類に移行された後も、引き続き感染拡大防止等各種対策に全力で取り組んでおります。 / そのため、ご意見は担当課にて各種対策の参考にさせていただきますが、個別の回答は控えさせていただきます。 / 何卒、御了承くださいますようお願いいたします。 / なお、新型コロナウィルス感染症に関する情報については、県ホームペー
248,press_release,2025-07-04,佐賀市立久保泉小学校で「田んぼダムの出前講座」を開催します,https://www.pref.saga.lg.jp/kiji003114668/index.html,,needs_reingest_explicit_person,担当者 小川、江口 内線 50-442 直通 952-31-3283 E-mail:chuubunourin@pref.saga.lg.jp 佐賀市立久保泉小学校で「田んぼダムの出前講座」を開催します
62,proposal,2025-07-04,令和7年度エンパワメントプログラム(ベーシック・アドバンス)業務委託に係る企画コンペの結果をお知らせします,https://www.pref.saga.lg.jp/kiji003114687/index.html,,result_or_answer_page_without_contact,令和7年度エンパワメントプログラム(ベーシック・アドバンス)業務委託に係る企画コンペの結果をお知らせします
252,press_release,2025-07-03,参議院佐賀県選出議員選挙における候補者の選挙事務所をお知らせします,https://www.pref.saga.lg.jp/kiji003114630/index.html,,needs_reingest_explicit_person,担当者 竹村・岩本 内線 1331・1345 直通 952-25-7025 E-mail:senkyokanrii@pref.saga.lg.jp
251,press_release,2025-07-03,今坂川第3砂防堰堤工事の現場見学会が開催されます ~豪雨災害からの復旧へさらに前進 砂防堰堤工事着手から1年~,https://www.pref.saga.lg.jp/kiji003114653/index.html,平野・中山経常建設共同企業体,needs_reingest_inline_person,令和7年7月3日 河川砂防課 砂防担当 担当者 中島、1000綿 内線 2824 直通 952-25-7162 E-mail: kasensabou@pref.saga.lg.jp
250,press_release,2025-07-03,参議院佐賀県選出議員選挙における選挙運動に関する支出金額の制限額をお知らせします,https://www.pref.saga.lg.jp/kiji003114629/index.html,,needs_reingest_explicit_person,担当者 竹村 内線 1331 直通 952-25-7025 E-mail:senkyokanrii@pref.saga.lg.jp 参議院佐賀県選出議員選挙における選挙運動に関する支出金額の制限額をお知らせします
249,press_release,2025-07-03,第27回参議院議員通常選挙の公示日に当たっての佐賀県選挙管理委員会委員長の談話を発表します,https://www.pref.saga.lg.jp/kiji003114628/index.html,,needs_reingest_explicit_person,担当者 竹村、林 内線1331、1346 直通 952-25-7025 E-mail:senkyokanrii@pref.saga.lg.jp 第27回参議院議員通常選挙の公示日に当たっての佐賀県選挙管理委員会委員長の談話を発表します
1,proposal,2025-07-02,「SSPフレッシュシリーズ2025」開催業務委託に係る企画コンペに関する質問への回答について,https://www.pref.saga.lg.jp/kiji003114637/index.html,,result_or_answer_page_without_contact,「SSPフレッシュシリーズ2025」開催業務委託に係る企画コンペに関する質問への回答について
253,press_release,2025-06-30,【佐賀型外国人材雇用支援パッケージ第2弾!】 県内企業のための無料相談窓口を新規開設! 「さが外国人材雇用サポートセンター」オープニングセレモニー開催!,https://www.pref.saga.lg.jp/kiji003114550/index.html,,needs_reingest_inline_person,令和7年6月30日 産業人材課 産業人材担当 担当者 松井、戸上 内線 2245 直通 952-25-7310 E-mail sangyoujinzai@pref.saga.lg.jp
147,proposal,2025-06-30,令和7年度佐賀県福祉・介護職員等処遇改善加算取得促進事業業務に係るプロポーザル審査結果について,https://www.pref.saga.lg.jp/kiji00397750/index.html,,result_or_answer_page_without_contact,令和7年度佐賀県福祉・介護職員等処遇改善加算取得促進事業業務に係るプロポーザル審査結果について
104,press_release,2025-06-30,さがデザイン,https://www.pref.saga.lg.jp/kiji00347048/index.html,,no_contact_section_detected,さがデザイン / 最終更新日: / 2025年6月30日 / 「さがデザイン」の専用ウェブサイトがオープンしました / (外部リンク) / 「さがデザイン」の取組が2017年度グッドデザイン賞の「グッドデザイン・ベスト100」を受賞しました! / 詳しくは / グッドデザイン賞ウェブサイト
153,proposal,2025-06-27,令和7年度経営力・工賃向上コンサルティング事業委託業務に係るプロポーザルの結果をお知らせします,https://www.pref.saga.lg.jp/kiji00372226/index.html,,result_or_answer_page_without_contact,令和7年度経営力・工賃向上コンサルティング事業委託業務に係るプロポーザルの結果をお知らせします
756,proposal,2025-06-20,佐賀県介護人材確保・職場環境改善等事業費補助金及び佐賀県障害福祉人材確保・職場環境改善等事業費補助金審査等業務に係る条件付一般競争入札の入札結果について,https://www.pref.saga.lg.jp/kiji003114372/index.html,,result_or_answer_page_without_contact,佐賀県介護人材確保・職場環境改善等事業費補助金及び佐賀県障害福祉人材確保・職場環境改善等事業費補助金審査等業務に係る条件付一般競争入札の入札結果について
757,proposal,2025-06-19,SAGAデータ連携まちづくりプロジェクト業務委託に係るプロポーザル審査結果について,https://www.pref.saga.lg.jp/kiji003114312/index.html,,result_or_answer_page_without_contact,SAGAデータ連携まちづくりプロジェクト業務委託に係るプロポーザル審査結果について
255,press_release,2025-06-19,ボランティアによる佐賀城石垣の清掃が行われます,https://www.pref.saga.lg.jp/kiji003114334/index.html,,needs_reingest_explicit_person,担当者 秋山 直通 952-41-7550 E-mail: rekishikan@pref.saga.lg.jp ボランティアによる佐賀城石垣の清掃が行われます
256,press_release,2025-06-18,鍋島焼350周年記念 佐賀県フェアを開催します~佐賀県×西日本鉄道株式会社コラボレーション企画~,https://www.pref.saga.lg.jp/kiji003114318/index.html,,no_contact_section_detected,﻿ / 鍋島焼350周年記念 佐賀県フェアを開催します~佐賀県×西日本鉄道株式会社コラボレーション企画~ / 佐賀県 / ヘッダーをスキップ / 本文へジャンプ / Foreign Language / English / 中文(简化字) / 中文(繁體字)
257,press_release,2025-06-16,サッカー日本代表の平河悠選手が山口知事を訪問されます,https://www.pref.saga.lg.jp/kiji003114278/index.html,,needs_reingest_inline_person,令和7年6月16日 アスリート育成支援チーム 育成支援担当 担当者 相良、山田、鷲頭 内線 2701 直通 952-25-7528 E-mail athlete-shien@pref.saga.lg.jp
258,press_release,2025-06-12,世界難民の日こいのぼりの掲揚とブルーライトアップを行います,https://www.pref.saga.lg.jp/kiji003113219/index.html,,needs_reingest_inline_person,令和7年6月12日 多文化共生さが推進課 企画・交流担当 担当者 金丸 内線 2525 直通 952-25-7328 E-mail tabunkasagasuishin@pref.saga.lg.jp
259,press_release,2025-06-09,令和8年度県立高校の学科改編についてお知らせします,https://www.pref.saga.lg.jp/kiji003114133/index.html,,needs_reingest_explicit_person,担当者 亀﨑、大島 内線 3412、3400 直通 952-25-7476 E-mail
157,proposal,2025-06-04,佐賀県住生活基本計画(令和8年度版)策定業務委託について、公募型プロポーザル方式により受託者を募集します,https://www.pref.saga.lg.jp/kiji003114022/index.html,の配置予定,source_has_department_only,<質問の受付担当課> 佐賀県県土整備部建築住宅課住宅計画担当 (〒840-8570 佐賀市城内1−1−59) 電話番号 952−25−7165 メールアドレス kenchikujuutaku@pref.saga.lg.jp <質問の受付期間>
760,proposal,2025-06-02,令和7年度佐賀県臨床研修病院バスツアー運営業務委託に係る企画コンペの最優秀提案事業者を決定しました,https://www.pref.saga.lg.jp/kiji003113948/index.html,,no_contact_section_detected,令和7年度佐賀県臨床研修病院バスツアー運営業務委託に係る企画コンペの最優秀提案事業者を決定しました / 最終更新日: / 2025年6月2日 / 令和7年度佐賀県臨床研修病院バスツアー運営業務について、委託を行うにあたり、企画提案を募集し審査を行ったところ、下記の結果となりました。 / 記 / 1.契約業務名 / 令和7年度佐賀県臨床研修病院バスツアー運営業務 / 2.最優秀提案事業者
3,proposal,2025-06-02,令和7年度オンライン日本語講座運営業務に係る企画提案競技(プロポーザル方式)の最優秀提案事業者を決定しました,https://www.pref.saga.lg.jp/kiji003113983/index.html,,no_contact_section_detected,令和7年度オンライン日本語講座運営業務に係る企画提案競技(プロポーザル方式)の最優秀提案事業者を決定しました / 最終更新日: / 2025年6月2日 / 令和7年度オンライン日本語講座運営業務について、委託を行うにあたり、提案事業者を募集し、審査を行ったところ、下記の結果となりました。 / 記 / 1.契約業務名 / 令和7年度 オンライン日本語講座運営業務 / 2.最優秀提案事業者(契約相手方)
158,proposal,2025-05-29,「令和7年度公務員人事交流研修事業に係る韓国語講座」業務委託に係る企画コンペの審査結果をお知らせします,https://www.pref.saga.lg.jp/kiji003113000/index.html,,result_or_answer_page_without_contact,「令和7年度公務員人事交流研修事業に係る韓国語講座」業務委託に係る企画コンペの審査結果をお知らせします
262,press_release,2025-05-28,「明治日本の産業革命遺産」世界遺産登録10周年記念シンポジウムを開催します,https://www.pref.saga.lg.jp/kiji003113542/index.html,,needs_reingest_explicit_person,担当者 志水、園田 内線 1958 直通 952-25-7236 E-mail:culture_art@pref.saga.lg.jp 「明治日本の産業革命遺産」世界遺産登録10周年記念シンポジウムを開催します
152,proposal,2025-05-28,唯1無2の誇り高き学校づくりに係る魅力・情報発信等業務委託企画コンペ結果について,https://www.pref.saga.lg.jp/kiji003114614/index.html,,no_contact_section_detected,﻿ / 唯1無2の誇り高き学校づくりに係る魅力・情報発信等業務委託企画コンペ結果について / 佐賀県 / ヘッダーをスキップ / 本文へジャンプ / Foreign Language / English / 中文(简化字) / 中文(繁體字)
263,press_release,2025-05-27,江藤新平復権プロジェクト応援寄附金の募集を開始します,https://www.pref.saga.lg.jp/kiji003113527/index.html,,needs_reingest_explicit_person,担当者 江原、園田 内線 2993 直通 952-25-7236 E-mail:culture_art@pref.saga.lg.jp 江藤新平復権プロジェクト応援寄附金の募集を開始します
260,press_release,2025-05-27,令和7年度県政功労者知事表彰式を開催します,https://www.pref.saga.lg.jp/kiji003113959/index.html,,needs_reingest_inline_person,令和7年5月27日 秘書課 秘書担当 担当者 髙山、柿本 内線 1156 直通 952-25-7007 E-mail hisho@pref.saga.lg.jp
156,proposal,2025-05-27,令和7年度佐賀県介護職員等による喀痰吸引等実施のための第3号研修業務の入札結果について,https://www.pref.saga.lg.jp/kiji003114123/index.html,,result_or_answer_page_without_contact,令和7年度佐賀県介護職員等による喀痰吸引等実施のための第3号研修業務の入札結果について
159,proposal,2025-05-26,空き家利活用推進事業業務委託に係る企画コンペを実施します,https://www.pref.saga.lg.jp/kiji003113188/index.html,施工者,needs_reingest_inline_person,3.手続等に関する事項 (1) 担当課 佐賀県県土整備部 建築住宅課 住宅計画担当 郵便番号840-8570 佐賀県佐賀市城内1-1-59 電話 952-25-7165 電子メールアドレス kenchikujuutaku@pref.saga.lg.jp
155,proposal,2025-05-26,令和7年国勢調査佐賀県広報業務委託に係る企画コンペを実施します,https://www.pref.saga.lg.jp/kiji003112953/index.html,佐賀県,needs_reingest_inline_person,4 問い合わせ先 佐賀県 政策部 統計分析課 調査分析第1担当 岸川、松尾、黒田 TEL:952-25-7184 MAIL:toukeibunseki@pref.saga.lg.jp 5 公示
761,proposal,2025-05-21,【質問への回答】美術館に飾るような人間国宝等の器で佐賀の美食を楽しむ期間限定レストラン「USEUM SAGA」運営業務委託に係る企画プロポーザルに関する質問について,https://www.pref.saga.lg.jp/kiji003113299/index.html,,result_or_answer_page_without_contact,【質問への回答】美術館に飾るような人間国宝等の器で佐賀の美食を楽しむ期間限定レストラン「USEUM SAGA」運営業務委託に係る企画プロポーザルに関する質問について
264,press_release,2025-05-20,「海の日の前にBLUESANTAごみ拾い佐賀から海にごみは行かせない!」が開催されます,https://www.pref.saga.lg.jp/kiji003113236/index.html,,needs_reingest_inline_person,令和 7年5月20日 県民環境部 脱炭素社会推進課 企画担当 担当者 光枝、平川 内線 1888 直通 952-25-7079 E-mail:
4,proposal,2025-05-20,【5月20日追記:質問回答掲載】令和7年度オンライン日本語講座運営業務に係る企画提案競技(プロポーザル方式)を実施します,https://www.pref.saga.lg.jp/kiji003112984/index.html,佐賀県地域交流部多文化共生さが推進課 多文化共生担当,needs_reingest_inline_person,お問い合わせ先 佐賀県地域交流部多文化共生さが推進課 多文化共生担当 電話:0952-25-7328 FAX:0952-25-7084 E-mail:tabunkasagasuishin@pref.saga.lg.jp
762,proposal,2025-05-19,令和7年度佐賀県夏期地域医療実習運営業務委託に係る公募型プロポーザルの最優秀提案事業者を決定しました,https://www.pref.saga.lg.jp/kiji003113224/index.html,,no_contact_section_detected,令和7年度佐賀県夏期地域医療実習運営業務委託に係る公募型プロポーザルの最優秀提案事業者を決定しました / 最終更新日: / 2025年5月19日 / 令和7年度佐賀県夏期地域医療実習運営業務について、委託を行うにあたり、提案事業者を募集し、審査を行ったところ、下記の結果となりました。 / 記 / 1.契約業務名 / 令和7年度佐賀県夏期地域医療実習運営業務 / 2.最優秀提案事業者(契約相手方)
763,proposal,2025-05-16,令和7年度国際理解キャンプ業務委託に係る企画コンペの結果をお知らせします,https://www.pref.saga.lg.jp/kiji003113213/index.html,,result_or_answer_page_without_contact,令和7年度国際理解キャンプ業務委託に係る企画コンペの結果をお知らせします
764,proposal,2025-05-15,令和7年度県市町職員研究会“dx21”等開催業務委託に係るプロポーザル審査結果について,https://www.pref.saga.lg.jp/kiji003113140/index.html,,result_or_answer_page_without_contact,令和7年度県市町職員研究会“dx21”等開催業務委託に係るプロポーザル審査結果について
265,press_release,2025-05-14,大阪・関西10000博で佐賀とオランダがコラボします!,https://www.pref.saga.lg.jp/kiji003113165/index.html,,needs_reingest_inline_person,令和7年5月14日 地域交流部 国際政策グループ 担当者 飛松・池谷 内線 2264 直通 952-25-7419 E-mail kokusaiseisaku-g@pref.saga.lg.jp
161,proposal,2025-05-13,令和7年度エンパワメントプログラム(ベーシック・アドバンス)業務委託する事業者を選定する企画コンペを実施します,https://www.pref.saga.lg.jp/kiji003113122/index.html,佐賀県教育委員会事務局,source_has_department_only,(1)担当課 佐賀県教育委員会事務局 教育振興課 グローバル人材育成担当 郵便番号840-8570 佐賀県佐賀市城内1丁目1番59号 電話番号 952-25-7411 電子メールアドレス global-jinzai@pref.saga.lg.jp (2)説明書の交付期間及び方法 令和7年5月13日(火曜日)から同6月25日(水曜日)まで佐賀県ホームページに掲載する。
160,proposal,2025-05-13,陶磁器等海外市場開拓支援事業(台湾)委託業務に係る企画提案競技(企画コンペ方式)を実施します,https://www.pref.saga.lg.jp/kiji003106588/index.html,佐賀県産業労働部,needs_reingest_inline_person,佐賀県産業労働部 流通・貿易課 伝統産業支援室 電話:952-25-7095 E-mail: ryuutsuu-boueki@pref.saga.lg.jp
36,proposal,2025-05-13,佐賀県庁舎等の維持管理業務の委託契約に係る入札参加資格停止等の措置要領の改正について(R7.6.1施行),https://www.pref.saga.lg.jp/kiji003113123/index.html,,no_contact_section_detected,佐賀県庁舎等の維持管理業務の委託契約に係る入札参加資格停止等の措置要領の改正について(R7.6.1施行) / 最終更新日: / 2025年5月13日 / 佐賀県庁舎等の維持管理業務の委託契約に係る入札参加資格停止等の措置要領について、添付ファイルのとおり改正します。 / 改正後の本要領は、令和7年6月1日から適用します。 / 添付ファイル / 【令和7年6月1日以降】 / 佐賀県庁舎等の維持管理業務の委託契約に係る入札参加資格停止等の措置要領(令和7年6月1日施行)
164,proposal,2025-05-12,美術館に飾るような人間国宝等の器で佐賀の美食を楽しむ期間限定レストラン「USEUM SAGA」運営業務委託に係る企画プロポーザルを実施します,https://www.pref.saga.lg.jp/kiji003112751/index.html,,needs_reingest_inline_person,1 日時 令和7年5 月16 日(金)10 時0 分~ 2 場所 オンライン開催 ※オンライン開催の方法は別途連絡する。 3 申込方法 ア 申込方法 電子メール
163,proposal,2025-05-12,【質問への回答】「SAGAガストロノミー会議」企画運営業務委託に係る企画プロポーザルに関する質問について,https://www.pref.saga.lg.jp/kiji003113107/index.html,,result_or_answer_page_without_contact,【質問への回答】「SAGAガストロノミー会議」企画運営業務委託に係る企画プロポーザルに関する質問について
765,proposal,2025-05-09,令和7年度佐賀県臨床研修病院バスツアー運営業務委託に係る企画コンペを実施します,https://www.pref.saga.lg.jp/kiji003112976/index.html,佐賀県 健康福祉部 医務課 医療人材政策室,needs_reingest_inline_person,3 問い合わせ、各手続の提出先 佐賀県 健康福祉部 医務課 医療人材政策室 〒840-8570 佐賀市城内1丁目1番59 号 TEL:0952-25-7358 FAX:0952-25-7267 E-mail:imu@pref.saga.lg.jp 4 公募スケジュールと内容
268,press_release,2025-05-09,春秋グループ 王正華会長を表彰します,https://www.pref.saga.lg.jp/kiji003113098/index.html,,needs_reingest_inline_person,(知事表彰に関すること) 政策部 秘書課 担当者 髙山 内線 1156 直通 952-25-7007 E-mail hisho@pref.saga.lg.jp
